code_from,pop_from
438,326161.5931189803
439,122842.80512164673
440,1021831.0945346628
441,31839.640319574508
442,41007.624480313156
443,112063.94972951175
444,135000.58037259348
445,4898978.86071443
446,38953.331807309034
447,42734.56548315956
448,605125.1143097403
449,3045245.960000834
450,139155.88041233667
451,175227.73069047823
452,246715.6049486429
453,3355.7951092687435
454,7167.4345199791715
455,7450.6499661018315
456,74770.16838353017
457,310385.7538901001
458,7939.987732161768
459,77107.41705018468
460,460245.12205733714
461,7344.63755097799
462,1832699.6476414865
463,2397766.5792905022
464,459714.19777279615
465,1315404.272376097
466,471291.6855199931
467,133007.07493205403
468,269866.89023990894
469,880400.3573987511
470,1106221.1561168027
471,449817.7012259566
472,1114064.2382040657
473,835172.1353094212
474,756652.1771270367
475,48966.86520320299
476,80691.27470930114
477,52210.505963659554
478,15034.661392431488
479,187614.1063233642
480,19592.28863670968
481,7602.593639177969
482,9553.924003515393
483,4655.777120580431
484,1289.2110008527525
485,24579.685006971922
486,945819.3867825291
487,559575.9544171533
488,76036.2604017714
489,583116.3502272493
490,1573388.2718072305
491,312148.1696019185
492,220204.74658105918
493,276162.8543841194
494,79174.60099657066
495,68609.58691156749
496,211673.53362704697
497,488266.11066530226
498,168211.54077160032
499,1859949.0997735716
500,290782.95932088804
501,7280538.677773694
502,2371302.169061465
503,31589.42457079515
504,803239.1844335073
505,372559.0901505548
506,331806.03219972923
507,17493.49306690786
508,48724.43351217627
509,60172.0934469034
510,112828.41232563439
511,172939.65246486632
512,180322.3824373131
513,10410.999995114747
514,149947.20870245714
515,64178.358075037366
516,213438.45553304302
517,122556.24468138255
518,54328.45597835607
519,28488.28413064615
520,27089.92022142932
521,17490.972131755203
522,70439.75258892472
523,28880.434841861017
524,82699.0195432934
525,30253.92822301411
526,316316.591862008
527,2533746.0184540036
528,13719.602046946995
529,1057.0000006738119
530,105534.3360616304
531,14996.99998033978
532,753.0000004977919
533,13780.99998133746
534,30151.726977018407
535,55703.49379129475
536,2645972.630437693
537,30288.209383587586
538,23991.46149317152
539,12911.05774203036
540,348614.7115178183
541,45333.326939129154
542,256671.6615662789
543,25111.34814893594
544,1302126.586261821
545,261133.07190515776
546,329658.58972842153
547,495627.127442535
548,164651.77880468778
549,120564.00236267131
550,389069.7750781048
551,765661.9057702204
552,180865.76376595284
553,75961.67904731538
554,41994.73202216998
555,555905.8184579366
556,81723.04217730695
557,36559.1516407989
558,117918.67157360405
559,120725.8321480301
560,109215.26960828842
561,5154844.150708567
562,299717.28605286626
563,17494.708217039704
564,57735.00828271406
565,334499.2694335417
566,344790.225439084
567,193112.74470486818
568,32755.86410128954
569,404074.09664974303
570,45892.6237604816
571,156425.81836618646
572,402152.9581391425
573,701105.5656439242
574,785757.9548339087
575,69535.03056900622
576,1924727.53407851
577,198261.9931259317
578,40758.536041070416
579,60284.000005253474
580,56050.19202396879
581,93197.137839264
582,51244.46392087545
583,20917.289024823112
